id	Name	Manufacturer	Capacity	Type	Cache	Form Factor	Interface	NVME	Price	Url
287	Western Digital Black SN750 2 TB M.2-2280 NVME Solid State Drive (WDS200T3XHC)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€333.00	https://fi.pcpartpicker.com/product/9zQG3C/western-digital-wd_black-sn750-2-tb-m2-2280-nvme-solid-state-drive-wds200t3xhc
288	Western Digital Black SN750 SE 250 GB M.2-2280 NVME Solid State Drive (WDS250G1B0E)	Western Digital	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€74.00	https://fi.pcpartpicker.com/product/JphFf7/western-digital-wd_black-sn750-se-250-gb-m2-2280-nvme-solid-state-drive-wds250g1b0e
289	Western Digital Black SN750 4 TB M.2-2280 NVME Solid State Drive (WDS400T3X0C)	Western Digital	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€1299.00	https://fi.pcpartpicker.com/product/tPpzK8/western-digital-black-sn750-4-tb-m2-2280-nvme-solid-state-drive-wds400t3x0c
290	PNY XLR8 CS3040 500 GB M.2-2280 NVME Solid State Drive (M280CS3040-500-RB)	PNY	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€124.90	https://fi.pcpartpicker.com/product/Y4pzK8/pny-xlr8-cs03040-500-gb-m2-2280-nvme-solid-state-drive-m280cs3040-500-rb
291	Gigabyte AORUS 500 GB M.2-2280 NVME Solid State Drive (GP-ASM2NE6500GTTD)	Gigabyte	500 GB	SSD	512 MB	M.2-2280	M.2 (M)	Yes	€107.00	https://fi.pcpartpicker.com/product/88YQzy/gigabyte-aorus-500-gb-m2-2280-nvme-solid-state-drive-gp-asm2ne6500gttd
292	Intel DC P4511 2 TB M.2-22110 NVME Solid State Drive (SSDPELKX020T801)	Intel	2 TB	SSD		M.2-22110	M.2 (M)	Yes	€674.00	https://fi.pcpartpicker.com/product/kD848d/intel-dc-p4511-2-tb-m2-22110-nvme-solid-state-drive-ssdpelkx020t801
293	PNY CS3140 2 TB M.2-2280 NVME Solid State Drive (M280CS3140-2TB-RB)	PNY	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€398.00	https://fi.pcpartpicker.com/product/6HGbt6/pny-cs3140-2-tb-m2-2280-nvme-solid-state-drive-m280cs3140-2tb-rb
294	Western Digital Red SA500 2 TB M.2-2280 Solid State Drive (WDS200T1R0B)	Western Digital	2 TB	SSD		M.2-2280	M.2 (B+M)	No	€296.00	https://fi.pcpartpicker.com/product/Kgn8TW/western-digital-red-sa500-2-tb-m2-2280-solid-state-drive-wds200t1r0b
295	Corsair MP510 1.92 TB M.2-2280 NVME Solid State Drive (CSSD-F1920GBMP510)	Corsair	1.92 TB	SSD		M.2-2280	M.2 (M)	Yes	€254.90	https://fi.pcpartpicker.com/product/L7Jtt6/corsair-mp510-19tb-m2-2280-solid-state-drive-cssd-f1920gbmp510
296	Transcend 110S 256 GB M.2-2280 NVME Solid State Drive (TS256GMTE110S)	Transcend	256 GB	SSD		M.2-2280	M.2 (M)	Yes	€45.00	https://fi.pcpartpicker.com/product/KTJmP6/transcend-110s-256-gb-m2-2280-nvme-solid-state-drive-ts256gmte110s
297	Western Digital Red 500 GB M.2-2280 NVME Solid State Drive (WDS500G1R0C)	Western Digital	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€97.00	https://fi.pcpartpicker.com/product/xhYmP6/western-digital-wd-red-sn700-500-gb-m2-2280-nvme-solid-state-drive-wds500g1r0c
298	Western Digital Red SA500 1 TB M.2-2280 Solid State Drive (WDS100T1R0B)	Western Digital	1 TB	SSD		M.2-2280	M.2 (B+M)	No	€153.00	https://fi.pcpartpicker.com/product/qyWBD3/western-digital-red-sa500-1-tb-m2-2280-solid-state-drive-wds100t1r0b
299	Western Digital Red 250 GB M.2-2280 NVME Solid State Drive (WDS250G1R0C)	Western Digital	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€70.00	https://fi.pcpartpicker.com/product/mVLFf7/western-digital-wd-red-sn700-250-gb-m2-2280-nvme-solid-state-drive-wds250g1r0c
300	Western Digital Red SA500 500 GB M.2-2280 Solid State Drive (WDS500G1R0B)	Western Digital	500 GB	SSD		M.2-2280	M.2 (B+M)	No	€90.00	https://fi.pcpartpicker.com/product/gmCFf7/western-digital-red-sa500-500-gb-m2-2280-solid-state-drive-wds500g1r0b
301	Western Digital Red 2 TB M.2-2280 NVME Solid State Drive (WDS200T1R0C)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€303.00	https://fi.pcpartpicker.com/product/Pm7G3C/western-digital-wd-red-sn700-2-tb-m2-2280-nvme-solid-state-drive-wds200t1r0c
